frame_index	pts_seconds	enqueue_host_ns	proof_host_ns	proof_source	inferred_display_ns	ack2_host_ns
147	4.900000	163299878134583	163299878203541	catransaction-completed	163299878131750	0
148	4.933333	163299911465625	163299911554833	catransaction-completed	163299911461416	0
149	4.966667	163299944806333	163299944919625	catransaction-completed	163299944801666	0
150	5.000000	163299978142750	163299978203958	catransaction-completed	163299978138041	0
151	5.033333	163300011460875	163300011534958	catransaction-completed	163300011457666	0
152	5.066667	163300044812333	163300044861708	catransaction-completed	163300044809583	0
153	5.100000	163300078140791	163300078240625	catransaction-completed	163300078135916	0
154	5.133333	163300111496125	163300111583833	catransaction-completed	163300111489958	0
155	5.166667	163300144825583	163300144993291	catransaction-completed	163300144814375	0
156	5.200000	163300178151208	163300178216166	catransaction-completed	163300178147833	0
157	5.233333	163300211486791	163300211582583	catransaction-completed	163300211482541	0
158	5.266667	163300244818291	163300244961708	catransaction-completed	163300244813083	0
159	5.300000	163300278157375	163300278261416	catransaction-completed	163300278153916	0
160	5.333333	163300311502916	163300311758000	catransaction-completed	163300311489958	0
161	5.366667	163300344865000	163300345158416	catransaction-completed	163300344848208	0
162	5.400000	163300378145375	163300378328958	catransaction-completed	163300378139333	0
163	5.433333	163300411474416	163300411554708	catransaction-completed	163300411469916	0
164	5.466667	163300444815208	163300444893041	catransaction-completed	163300444812416	0
165	5.500000	163300478159291	163300478211833	catransaction-completed	163300478156250	0
166	5.533333	163300511486000	163300511557666	catransaction-completed	163300511482750	0
167	5.566667	163300544809000	163300544874625	catransaction-completed	163300544806541	0
168	5.600000	163300578140916	163300578292041	catransaction-completed	163300578131250	0
169	5.633333	163300611484291	163300611552416	catransaction-completed	163300611479833	0
170	5.666667	163300644816791	163300645055541	catransaction-completed	163300644803041	0
171	5.700000	163300678153000	163300678413375	catransaction-completed	163300678138583	0
172	5.733333	163300711477333	163300711576791	catransaction-completed	163300711469541	0
173	5.766667	163300744829250	163300744957875	catransaction-completed	163300744824791	0
174	5.800000	163300778155041	163300778380000	catransaction-completed	163300778142458	0
175	5.833333	163300811471375	163300811746125	catransaction-completed	163300811463375	0
176	5.866667	163300844822750	163300845072458	catransaction-completed	163300844809375	0
177	5.900000	163300878155000	163300878417666	catransaction-completed	163300878142083	0
178	5.933333	163300911495333	163300911744416	catransaction-completed	163300911482166	0
179	5.966667	163300944698625	163300944933541	catransaction-completed	163300944688458	0
180	6.000000	163300978015750	163300978251041	catransaction-completed	163300978003541	0
181	6.033333	163301011388750	163301011655958	catransaction-completed	163301011370416	0
182	6.066667	163301044709250	163301045001416	catransaction-completed	163301044695833	0
183	6.100000	163301074019708	163301074335625	catransaction-completed	163301074003166	0
184	6.133333	163301107427708	163301107829333	catransaction-completed	163301107403916	0
185	6.166667	163301140628083	163301140864375	catransaction-completed	163301140620125	0
186	6.200000	163301173991500	163301174239625	catransaction-completed	163301173980875	0
187	6.233333	163301207341958	163301207641708	catransaction-completed	163301207327916	0
188	6.266667	163301240657541	163301240770375	catransaction-completed	163301240651166	0
189	6.300000	163301273999583	163301274259375	catransaction-completed	163301273979916	0
190	6.333333	163301307311416	163301307523833	catransaction-completed	163301307301250	0
191	6.366667	163301340649291	163301340882000	catransaction-completed	163301340639791	0
192	6.400000	163301373988333	163301374119541	catransaction-completed	163301373978000	0
193	6.433333	163301407330541	163301407535333	catransaction-completed	163301407317541	0
194	6.466667	163301440653500	163301440861583	catransaction-completed	163301440638166	0
195	6.500000	163301473955791	163301474083000	catransaction-completed	163301473945708	0
196	6.533333	163301507298958	163301507434000	catransaction-completed	163301507291541	0
197	6.566667	163301540650625	163301540830333	catransaction-completed	163301540641500	0
198	6.600000	163301573962250	163301574088875	catransaction-completed	163301573956250	0
199	6.633333	163301607290791	163301607417666	catransaction-completed	163301607285458	0
200	6.666667	163301640660541	163301640875666	catransaction-completed	163301640648750	0
201	6.700000	163301673967333	163301674119041	catransaction-completed	163301673961333	0
202	6.733333	163301707317541	163301707480041	catransaction-completed	163301707299208	0
203	6.766667	163301740653833	163301740820708	catransaction-completed	163301740647666	0
204	6.800000	163301773975000	163301774276250	catransaction-completed	163301773957208	0
205	6.833333	163301807299958	163301807527458	catransaction-completed	163301807287250	0
206	6.866667	163301840688875	163301840870125	catransaction-completed	163301840677833	0
207	6.900000	163301874004000	163301874257041	catransaction-completed	163301873982125	0
