frame_index	pts_seconds	enqueue_host_ns	proof_host_ns	proof_source	inferred_display_ns	ack2_host_ns
498	16.600000	163002588817416	163002624839833	consumed-notification	163002757298208	163002624843041
499	16.633333	163002624922666	163002660604250	consumed-notification	163002790636291	163002660608708
500	16.666667	163002660732875	163002679320875	consumed-notification	163002823964875	163002679325333
501	16.700000	163002679433166	163002715741000	consumed-notification	163002857296791	163002715749541
502	16.733333	163002715884666	163002751363208	consumed-notification	163002890624916	163002751366666
503	16.766667	163002751467375	163002787963375	consumed-notification	163002923962208	163002787966708
504	16.800000	163002788031875	163002825357666	consumed-notification	163002957302083	163002825361000
505	16.833333	163002825451583	163002862764000	consumed-notification	163002990638208	163002862767500
506	16.866667	163002862856041	163002880794916	consumed-notification	163003023976041	163002880798750
507	16.900000	163002880904416	163002916609750	consumed-notification	163003057314250	163002916613041
508	16.933333	163002916698166	163002953103541	consumed-notification	163003090639208	163002953107750
509	16.966667	163002953215000	163002990147916	consumed-notification	163003123961416	163002990154333
510	17.000000	163002990324958	163003026912833	consumed-notification	163003157306375	163003026918500
511	17.033333	163003027057833	163003045485250	consumed-notification	163003190633166	163003045490000
512	17.066667	163003045704708	163003082060875	consumed-notification	163003223962083	163003082063791
513	17.100000	163003082149125	163003119289458	consumed-notification	163003257298583	163003119292916
514	17.133333	163003119369625	163003154764416	consumed-notification	163003290631250	163003154767625
515	17.166667	163003154849166	163003190794291	consumed-notification	163003323958000	163003190797250
516	17.200000	163003190882041	163003226993208	consumed-notification	163003357333541	163003226996416
517	17.233333	163003227115583	163003245158791	consumed-notification	163003390634791	163003245162916
518	17.266667	163003245222291	163003282589125	consumed-notification	163003423976291	163003282592375
519	17.300000	163003282722166	163003318032583	consumed-notification	163003457294833	163003318035416
520	17.333333	163003318112000	163003353917958	consumed-notification	163003490631208	163003353923875
521	17.366667	163003354070708	163003391058875	consumed-notification	163003523964416	163003391065250
522	17.400000	163003391219541	163003427984000	consumed-notification	163003557307958	163003427991458
523	17.433333	163003428161166	163003462614583	consumed-notification	163003590629291	163003462618416
524	17.466667	163003462693958	163003481309583	consumed-notification	163003623984750	163003481314000
525	17.500000	163003482327541	163003518734500	consumed-notification	163003657301458	163003518738041
526	17.533333	163003518817125	163003555037000	consumed-notification	163003690636583	163003555040708
527	17.566667	163003555123750	163003591744208	consumed-notification	163003723981791	163003591746791
528	17.600000	163003591877416	163003627656375	consumed-notification	163003757301666	163003627662125
529	17.633333	163003627883000	163003646379708	consumed-notification	163003790701875	163003646384458
530	17.666667	163003646621500	163003682296791	consumed-notification	163003823969916	163003682302208
531	17.700000	163003682635125	163003717807541	consumed-notification	163003857297791	163003717813583
532	17.733333	163003718454291	163003752892833	consumed-notification	163003890626916	163003752898791
533	17.766667	163003753141958	163003787510791	consumed-notification	163003923961791	163003787516458
534	17.800000	163003787704791	163003822539000	consumed-notification	163003957310333	163003822549958
535	17.833333	163003822798375	163003858225041	consumed-notification	163003990653708	163003858231833
536	17.866667	163003858762208	163003893937375	consumed-notification	163004023965708	163003893943666
537	17.900000	163003894198791	163003912322958	consumed-notification	163004057326208	163003912328500
538	17.933333	163003912515375	163003947426500	consumed-notification	163004090644041	163003947432250
539	17.966667	163003947595041	163003984509541	consumed-notification	163004124034250	163003984516916
540	18.000000	163003984719458	163004021483458	consumed-notification	163004157318208	163004021490333
541	18.033333	163004021802916	163004058239833	consumed-notification	163004190654000	163004058248041
542	18.066667	163004058596416	163004091986416	consumed-notification	163004224030541	163004091993708
543	18.100000	163004092214375	163004127485333	consumed-notification	163004257298625	163004127492291
544	18.133333	163004127689083	163004163255541	consumed-notification	163004290633583	163004163262958
545	18.166667	163004163504708	163004181882000	consumed-notification	163004323954875	163004181887125
546	18.200000	163004182078000	163004217225250	consumed-notification	163004357306666	163004217232000
547	18.233333	163004217478625	163004253723125	consumed-notification	163004390635208	163004253726833
548	18.266667	163004253810750	163004289348041	consumed-notification	163004423956208	163004289351416
549	18.300000	163004289457416	163004323852291	consumed-notification	163004457301541	163004323855083
550	18.333333	163004323937000	163004359378250	consumed-notification	163004490643916	163004359381541
551	18.366667	163004359450458	163004393742375	consumed-notification	163004523989833	163004393744541
552	18.400000	163004393805333	163004412463291	consumed-notification	163004557298875	163004412466083
553	18.433333	163004412557291	163004448475833	consumed-notification	163004590640875	163004448478333
554	18.466667	163004448555041	163004485847166	consumed-notification	163004623968791	163004485849666
555	18.500000	163004485950000	163004523384291	consumed-notification	163004657290791	163004523391833
556	18.533333	163004523660916	163004559733083	consumed-notification	163004690630291	163004559739625
557	18.566667	163004559909041	163004578458875	consumed-notification	163004723992916	163004578464208
558	18.600000	163004578657916	163004614318541	consumed-notification	163004757305791	163004614324583
559	18.633333	163004614586916	163004649036083	consumed-notification	163004790637625	163004649040125
560	18.666667	163004649172458	163004683934208	consumed-notification	163004823983541	163004683937541
561	18.700000	163004684059958	163004721230666	consumed-notification	163004857296375	163004721236458
562	18.733333	163004721417958	163004756685708	consumed-notification	163004890627750	163004756691416
563	18.766667	163004756892000	163004792952125	consumed-notification	163004923953125	163004792957791
564	18.800000	163004793147791	163004811705750	consumed-notification	163004957295791	163004811710416
565	18.833333	163004811879125	163004849200041	consumed-notification	163004990641375	163004849205916
566	18.866667	163004849328041	163004886572458	consumed-notification	163005024002291	163004886575500
567	18.900000	163004886655875	163004923959291	consumed-notification	163005057305458	163004923962583
568	18.933333	163004924050500	163004960921958	consumed-notification	163005090636208	163004960925250
569	18.966667	163004960998500	163004979686458	consumed-notification	163005123969458	163004979691458
570	19.000000	163004979882958	163005015278416	consumed-notification	163005157296875	163005015283916
571	19.033333	163005015554041	163005050446000	consumed-notification	163005190634291	163005050452250
572	19.066667	163005050654208	163005086077916	consumed-notification	163005223961208	163005086084291
573	19.100000	163005086433916	163005122767625	consumed-notification	163005257294041	163005122773791
574	19.133333	163005122927458	163005159407041	consumed-notification	163005290627166	163005159413208
575	19.166667	163005159578166	163005195418958	consumed-notification	163005323968958	163005195424750
576	19.200000	163005195611041	163005213281875	consumed-notification	163005357291666	163005213287333
577	19.233333	163005213472750	163005250078333	consumed-notification	163005390626208	163005250084458
578	19.266667	163005250543583	163005287374458	consumed-notification	163005423956916	163005287380208
579	19.300000	163005287650625	163005324323625	consumed-notification	163005457286083	163005324329083
580	19.333333	163005324466208	163005358457416	consumed-notification	163005490621916	163005358462000
581	19.366667	163005358544583	163005395851333	consumed-notification	163005523964208	163005395854250
582	19.400000	163005395931500	163005414541291	consumed-notification	163005557333291	163005414543625
583	19.433333	163005414608625	163005451127166	consumed-notification	163005590641333	163005451129666
584	19.466667	163005451205250	163005488518208	consumed-notification	163005623961625	163005488521541
585	19.500000	163005488607833	163005525683916	consumed-notification	163005657294625	163005525690291
586	19.533333	163005525904166	163005562996166	consumed-notification	163005690651916	163005563002083
587	19.566667	163005563162541	163005580221375	consumed-notification	163005723963458	163005580227041
588	19.600000	163005580420208	163005617108375	consumed-notification	163005757294458	163005617115166
589	19.633333	163005617363375	163005654576375	consumed-notification	163005790628000	163005654582333
590	19.666667	163005654798958	163005690743458	consumed-notification	163005823960833	163005690752791
591	19.700000	163005691046166	163005725260333	consumed-notification	163005857301083	163005725266250
592	19.733333	163005725643125	163005760980416	consumed-notification	163005890642416	163005760986333
593	19.766667	163005761171833	163005795198291	consumed-notification	163005923974041	163005795203875
594	19.800000	163005795406500	163005813961708	consumed-notification	163005957295375	163005813967333
595	19.833333	163005814177916	163005849403958	consumed-notification	163005990638583	163005849409708
596	19.866667	163005849593666	163005883549833	consumed-notification	163006023971291	163005883556041
597	19.900000	163005883803625	163005918117750	consumed-notification	163006057315708	163005918129000
598	19.933333	163005918577458	163005953908500	consumed-notification	163006090633375	163005953914833
599	19.966667	163005954079708	163005990982208	consumed-notification	163006123962750	163005990988833
600	20.000000	163005991152916	163006027134458	consumed-notification	163006157297791	163006027140958
601	20.033333	163006027321708	163006045748750	consumed-notification	163006190619916	163006045754708
602	20.066667	163006045961625	163006082031958	consumed-notification	163006223952791	163006082038166
603	20.100000	163006082428250	163006116692166	consumed-notification	163006257288375	163006116698541
604	20.133333	163006116940333	163006151942208	consumed-notification	163006290626458	163006151948166
605	20.166667	163006152159875	163006188010875	consumed-notification	163006323986791	163006188016041
606	20.200000	163006188134041	163006225383416	consumed-notification	163006357292000	163006225386125
607	20.233333	163006225467500	163006262742458	consumed-notification	163006390625041	163006262744583
608	20.266667	163006262817791	163006281421583	consumed-notification	163006423957083	163006281424875
609	20.300000	163006281471666	163006317682625	consumed-notification	163006457299083	163006317685000
610	20.333333	163006317726583	163006354011416	consumed-notification	163006490624416	163006354014083
611	20.366667	163006354083250	163006391537958	consumed-notification	163006523973583	163006391544583
612	20.400000	163006391810291	163006425406583	consumed-notification	163006557306500	163006425412500
613	20.433333	163006425574666	163006461039458	consumed-notification	163006590674458	163006461045208
614	20.466667	163006461217625	163006479764541	consumed-notification	163006623956291	163006479770333
615	20.500000	163006479990125	163006516576541	consumed-notification	163006657299291	163006516582541
616	20.533333	163006516757541	163006550773708	consumed-notification	163006690639708	163006550779416
617	20.566667	163006550917958	163006586555375	consumed-notification	163006724054708	163006586560916
618	20.600000	163006586723875	163006623051750	consumed-notification	163006757303708	163006623057125
619	20.633333	163006623219250	163006659460666	consumed-notification	163006790628708	163006659466750
620	20.666667	163006659719625	163006696231833	consumed-notification	163006823956250	163006696237833
621	20.700000	163006696434625	163006713599708	consumed-notification	163006857298333	163006713604833
622	20.733333	163006713967250	163006750452958	consumed-notification	163006890624375	163006750459000
623	20.766667	163006750742166	163006786781375	consumed-notification	163006923971458	163006786787041
624	20.800000	163006786949875	163006823552250	consumed-notification	163006957293583	163006823558375
625	20.833333	163006823840291	163006858538125	consumed-notification	163006990623541	163006858544291
626	20.866667	163006858884583	163006895976291	consumed-notification	163007023964500	163006895981958
627	20.900000	163006896456208	163006913174791	consumed-notification	163007057293083	163006913180541
628	20.933333	163006913334875	163006950626416	consumed-notification	163007090638416	163006950632500
629	20.966667	163006950842041	163006985608958	consumed-notification	163007123994375	163006985612625
630	21.000000	163006985731333	163007022687083	consumed-notification	163007157298291	163007022692250
631	21.033333	163007022898708	163007057375625	consumed-notification	163007190632708	163007057381083
632	21.066667	163007057634833	163007092092500	consumed-notification	163007223963666	163007092098750
633	21.100000	163007092446083	163007128239833	consumed-notification	163007257299458	163007128246375
634	21.133333	163007128576208	163007147039458	consumed-notification	163007290654166	163007147045041
635	21.166667	163007147366666	163007183733333	consumed-notification	163007323961041	163007183738666
636	21.200000	163007183906625	163007219492000	consumed-notification	163007357314500	163007219495833
637	21.233333	163007219589958	163007256800250	consumed-notification	163007390628500	163007256803833
638	21.266667	163007256919833	163007294396583	consumed-notification	163007423969333	163007294410500
639	21.300000	163007294667708	163007312575875	consumed-notification	163007457293416	163007312582458
640	21.333333	163007312787125	163007349234791	consumed-notification	163007490622000	163007349241416
641	21.366667	163007349779500	163007384314333	consumed-notification	163007523966500	163007384319916
642	21.400000	163007384503041	163007420265750	consumed-notification	163007557294166	163007420272583
643	21.433333	163007420427583	163007457730041	consumed-notification	163007590631375	163007457735750
644	21.466667	163007457889208	163007494539791	consumed-notification	163007623964791	163007494546041
645	21.500000	163007494743708	163007530038291	consumed-notification	163007657858875	163007530044541
646	21.533333	163007530282416	163007548724583	consumed-notification	163007690618208	163007548731375
647	21.566667	163007549663416	163007585516250	consumed-notification	163007723960000	163007585521666
648	21.600000	163007585664250	163007620000708	consumed-notification	163007757291791	163007620006416
649	21.633333	163007620179541	163007656804625	consumed-notification	163007790624000	163007656810500
650	21.666667	163007657040000	163007693368291	consumed-notification	163007823949625	163007693374208
651	21.700000	163007693610625	163007729242458	consumed-notification	163007857285625	163007729248541
652	21.733333	163007729603083	163007747534291	consumed-notification	163007890612666	163007747540041
653	21.766667	163007747740833	163007783819750	consumed-notification	163007923954375	163007783827041
654	21.800000	163007784089083	163007820572541	consumed-notification	163007957280250	163007820575625
655	21.833333	163007820666000	163007855721041	consumed-notification	163007990640916	163007855723666
656	21.866667	163007855810708	163007893095583	consumed-notification	163008023950750	163007893097791
657	21.900000	163007893176500	163007911795166	consumed-notification	163008057302833	163007911798375
658	21.933333	163007911876875	163007949024625	consumed-notification	163008090634000	163007949027375
659	21.966667	163007949099500	163007986229958	consumed-notification	163008124010416	163007986235041
660	22.000000	163007986422666	163008022434666	consumed-notification	163008157292500	163008022445916
661	22.033333	163008024315625	163008059889708	consumed-notification	163008190632750	163008059895500
662	22.066667	163008060043125	163008078615625	consumed-notification	163008224000458	163008078621291
663	22.100000	163008078722583	163008114637000	consumed-notification	163008257393000	163008114642583
664	22.133333	163008114796375	163008150146708	consumed-notification	163008290631666	163008150152291
665	22.166667	163008150300750	163008185654500	consumed-notification	163008323975916	163008185660208
666	22.200000	163008185954291	163008223238208	consumed-notification	163008353110041	163008223245625
667	22.233333	163008223675500	163008259672083	consumed-notification	163008386449666	163008259682083
668	22.266667	163008263210958	163008313033375	consumed-notification	163008420056583	163008313038750
669	22.300000	163008313174375	163008348796125	consumed-notification	163008453122375	163008348800250
670	22.333333	163008348883000	163008365619166	consumed-notification	163008486444333	163008365623458
671	22.366667	163008365714000	163008421140666	consumed-notification	163008519781750	163008421144541
672	22.400000	163008421245916	163008421330416	consumed-notification	163008553118958	163008421332916
673	22.433333	163008421389750	163008458547958	consumed-notification	163008586958791	163008458551416
674	22.466667	163008458645791	163008494851250	consumed-notification	163008619801875	163008494854958
675	22.500000	163008494943208	163008531765000	consumed-notification	163008653139000	163008531768916
676	22.533333	163008531866333	163008550468958	consumed-notification	163008686456625	163008550472958
677	22.566667	163008550545083	163008586059083	consumed-notification	163008719820583	163008586062041
678	22.600000	163008586152833	163008623543166	consumed-notification	163008753144458	163008623552500
679	22.633333	163008623745625	163008661056583	consumed-notification	163008786493500	163008661063833
680	22.666667	163008661535250	163008696770333	consumed-notification	163008819822833	163008696778666
681	22.700000	163008697014208	163008730600291	consumed-notification	163008853136666	163008730607250
682	22.733333	163008731933916	163008765887958	consumed-notification	163008886537083	163008765894250
683	22.766667	163008766089791	163008784676208	consumed-notification	163008919790458	163008784685750
684	22.800000	163008784938250	163008820748208	consumed-notification	163008953121708	163008820754708
685	22.833333	163008821143333	163008857151625	consumed-notification	163008986453208	163008857157208
686	22.866667	163008857375250	163008892750958	consumed-notification	163009019785541	163008892757000
687	22.900000	163008892933500	163008946912583	consumed-notification	163009053117958	163008946917041
688	22.933333	163008947178750	163008963811000	consumed-notification	163009086460333	163008963814291
689	22.966667	163008964247916	163009001234375	consumed-notification	163009119788958	163009001237291
690	23.000000	163009001330041	163009019862083	consumed-notification	163009153117166	163009019866000
691	23.033333	163009019933250	163009056049958	consumed-notification	163009186451375	163009056055666
692	23.066667	163009056242583	163009092313416	consumed-notification	163009219797125	163009092318958
693	23.100000	163009092478833	163009128241083	consumed-notification	163009253117458	163009128248375
694	23.133333	163009128400625	163009164968416	consumed-notification	163009286466041	163009164973833
695	23.166667	163009165158625	163009183642000	consumed-notification	163009319784000	163009183647083
696	23.200000	163009184016875	163009218346541	consumed-notification	163009353114125	163009218352250
697	23.233333	163009218609708	163009253218875	consumed-notification	163009386457083	163009253222666
698	23.266667	163009253311083	163009290607708	consumed-notification	163009419775916	163009290611625
699	23.300000	163009290682041	163009328011333	consumed-notification	163009453110416	163009328015291
700	23.333333	163009328086708	163009365388333	consumed-notification	163009486454125	163009365391291
701	23.366667	163009365460000	163009383674375	consumed-notification	163009519779333	163009383677166
702	23.400000	163009383733541	163009421049875	consumed-notification	163009553112666	163009421052416
703	23.433333	163009421120625	163009457191625	consumed-notification	163009586443375	163009457194583
704	23.466667	163009457265333	163009494580000	consumed-notification	163009619775416	163009494583041
705	23.500000	163009494669458	163009530442708	consumed-notification	163009653117916	163009530446500
706	23.533333	163009530543625	163009567802375	consumed-notification	163009686450666	163009567804791
707	23.566667	163009567880625	163009586482083	consumed-notification	163009719779791	163009586484625
708	23.600000	163009586538083	163009623842708	consumed-notification	163009753123375	163009623845083
709	23.633333	163009623901000	163009658755750	consumed-notification	163009786459333	163009658760625
710	23.666667	163009658909916	163009694935166	consumed-notification	163009819782125	163009694940750
711	23.700000	163009695100625	163009730458666	consumed-notification	163009853119166	163009730464125
712	23.733333	163009730677000	163009767733291	consumed-notification	163009886442666	163009767738958
713	23.766667	163009767895708	163009786458250	consumed-notification	163009919789500	163009786464250
714	23.800000	163009786727625	163009821784041	consumed-notification	163009953109750	163009821789291
715	23.833333	163009821961208	163009859249541	consumed-notification	163009986450166	163009859254291
716	23.866667	163009859339625	163009896646375	consumed-notification	163010019792333	163009896649958
717	23.900000	163009896722333	163009934053000	consumed-notification	163010053120416	163009934056500
718	23.933333	163009934134250	163009952738375	consumed-notification	163010086440541	163009952741000
719	23.966667	163009952804583	163009988554791	consumed-notification	163010119775333	163009988557458
720	24.000000	163009988701416	163010025970000	consumed-notification	163010153122166	163010025973166
721	24.033333	163010026063666	163010063338625	consumed-notification	163010186450291	163010063340625
722	24.066667	163010063553708	163010100722625	consumed-notification	163010219780250	163010100724583
723	24.100000	163010100801708	163010119405791	consumed-notification	163010253150833	163010119408916
724	24.133333	163010119480083	163010156771541	consumed-notification	163010286447375	163010156773291
725	24.166667	163010156850000	163010194176125	consumed-notification	163010319807708	163010194177416
726	24.200000	163010194263416	163010231727666	consumed-notification	163010353116625	163010231734000
727	24.233333	163010231990500	163010249797583	consumed-notification	163010386444833	163010249802458
728	24.266667	163010249947583	163010286597583	consumed-notification	163010419779375	163010286603583
729	24.300000	163010286763208	163010321559916	consumed-notification	163010453102791	163010321566125
730	24.333333	163010321820833	163010359084583	consumed-notification	163010486443083	163010359090750
731	24.366667	163010359240958	163010395753625	consumed-notification	163010519788375	163010395757208
732	24.400000	163010395820750	163010433009041	consumed-notification	163010553114125	163010433012500
733	24.433333	163010433100958	163010451682166	consumed-notification	163010586450958	163010451683875
734	24.466667	163010451758750	163010487629916	consumed-notification	163010619791916	163010487633000
735	24.500000	163010487756375	163010525144916	consumed-notification	163010653114416	163010525155375
736	24.533333	163010525343541	163010561600500	consumed-notification	163010686455708	163010561605958
737	24.566667	163010561766416	163010596077000	consumed-notification	163010719785416	163010596082833
738	24.600000	163010596424208	163010631840291	consumed-notification	163010753115041	163010631845833
739	24.633333	163010631977583	163010650572958	consumed-notification	163010786447458	163010650578333
740	24.666667	163010650729791	163010687092000	consumed-notification	163010819797291	163010687098125
741	24.700000	163010687247916	163010723332833	consumed-notification	163010853114083	163010723338750
742	24.733333	163010723524125	163010758121666	consumed-notification	163010886441958	163010758128375
743	24.766667	163010758487041	163010793755791	consumed-notification	163010919773208	163010793763166
744	24.800000	163010793982166	163010830740833	consumed-notification	163010953110125	163010830747250
745	24.833333	163010830969791	163010867722333	consumed-notification	163010986460958	163010867728500
746	24.866667	163010867946750	163010886447916	consumed-notification	163011019788166	163010886453208
747	24.900000	163010886627250	163010921535458	consumed-notification	163011053144458	163010921541541
748	24.933333	163010921730041	163010958874833	consumed-notification	163011086445041	163010958879916
749	24.966667	163010959060625	163010993902291	consumed-notification	163011119798916	163010993908125
750	25.000000	163010994084041	163011029562916	consumed-notification	163011153127750	163011029568500
751	25.033333	163011029745000	163011067014625	consumed-notification	163011186463541	163011067020625
752	25.066667	163011067204916	163011084754583	consumed-notification	163011219778833	163011084766458
753	25.100000	163011084936041	163011121137166	consumed-notification	163011253122125	163011121160416
754	25.133333	163011121372791	163011158539333	consumed-notification	163011286465541	163011158543291
755	25.166667	163011158644958	163011196025791	consumed-notification	163011319787333	163011196031583
756	25.200000	163011196157125	163011229683291	consumed-notification	163011353115250	163011229691500
757	25.233333	163011230100958	163011267128416	consumed-notification	163011386442333	163011267134833
758	25.266667	163011267308333	163011285871083	consumed-notification	163011419798333	163011285875916
759	25.300000	163011286037666	163011322402625	consumed-notification	163011453111375	163011322408625
760	25.333333	163011322785583	163011359114875	consumed-notification	163011486442291	163011359121375
761	25.366667	163011359389166	163011396383250	consumed-notification	163011519772708	163011396389375
762	25.400000	163011396566416	163011430692333	consumed-notification	163011553109375	163011430696208
763	25.433333	163011430771291	163011468091333	consumed-notification	163011586453041	163011468095083
764	25.466667	163011468181291	163011486748250	consumed-notification	163011619783458	163011486749958
765	25.500000	163011486802250	163011524145708	consumed-notification	163011653112791	163011524149083
766	25.533333	163011524206291	163011561537583	consumed-notification	163011686440333	163011561540833
767	25.566667	163011561599791	163011599036750	consumed-notification	163011719779000	163011599041958
768	25.600000	163011599276666	163011617707958	consumed-notification	163011753109458	163011617712333
769	25.633333	163011617863875	163011654612208	consumed-notification	163011786448125	163011654619666
770	25.666667	163011654875375	163011690175750	consumed-notification	163011819792541	163011690181500
771	25.700000	163011690331500	163011727668875	consumed-notification	163011853105458	163011727675541
772	25.733333	163011727842000	163011761699083	consumed-notification	163011886443291	163011761704500
773	25.766667	163011761875875	163011798489708	consumed-notification	163011919785833	163011798494958
774	25.800000	163011798658041	163011834262416	consumed-notification	163011953124541	163011834267916
775	25.833333	163011834520291	163011852997291	consumed-notification	163011986440291	163011853002750
776	25.866667	163011853186375	163011887603833	consumed-notification	163012019783208	163011887609208
777	25.900000	163011887821708	163011923499708	consumed-notification	163012053106291	163011923506250
778	25.933333	163011923674833	163011959460208	consumed-notification	163012086450750	163011959466083
779	25.966667	163011959626958	163011994924583	consumed-notification	163012119777250	163011994931583
780	26.000000	163011995113375	163012031099541	consumed-notification	163012153137208	163012031105541
781	26.033333	163012031283750	163012065145375	consumed-notification	163012186441500	163012065150916
782	26.066667	163012065345625	163012099501000	consumed-notification	163012219781000	163012099507166
783	26.100000	163012099673791	163012117031250	consumed-notification	163012253110750	163012117036583
784	26.133333	163012117186625	163012152444000	consumed-notification	163012286461166	163012152449833
785	26.166667	163012152730291	163012188627333	consumed-notification	163012319770250	163012188633000
786	26.200000	163012188787541	163012225945875	consumed-notification	163012353101416	163012225952000
787	26.233333	163012226113083	163012262260083	consumed-notification	163012386431666	163012262265875
788	26.266667	163012262552250	163012298623125	consumed-notification	163012419777500	163012298631875
789	26.300000	163012298837958	163012334965000	consumed-notification	163012453099000	163012334968708
790	26.333333	163012335053083	163012353662458	consumed-notification	163012486441791	163012353666083
791	26.366667	163012353746875	163012391015875	consumed-notification	163012519769416	163012391017625
792	26.400000	163012391068750	163012427642875	consumed-notification	163012553105166	163012427645333
793	26.433333	163012427720500	163012465002875	consumed-notification	163012586436958	163012465005166
794	26.466667	163012465073750	163012483770708	consumed-notification	163012619775833	163012483775583
795	26.500000	163012483938833	163012519396708	consumed-notification	163012653104166	163012519402958
796	26.533333	163012519561791	163012554371416	consumed-notification	163012686439166	163012554376625
797	26.566667	163012554592583	163012590152166	consumed-notification	163012719769791	163012590157583
798	26.600000	163012590316208	163012627575083	consumed-notification	163012753101541	163012627578833
799	26.633333	163012627812916	163012664269041	consumed-notification	163012786441333	163012664271750
800	26.666667	163012664380083	163012701655458	consumed-notification	163012819773458	163012701659250
801	26.700000	163012701740166	163012720325875	consumed-notification	163012853101416	163012720327541
802	26.733333	163012720375875	163012757864583	consumed-notification	163012886436916	163012757875291
803	26.766667	163012758110833	163012794731625	consumed-notification	163012919787125	163012794736708
804	26.800000	163012794911500	163012831239250	consumed-notification	163012953115333	163012831245208
805	26.833333	163012831413916	163012867335291	consumed-notification	163012986437375	163012867341541
806	26.866667	163012867511500	163012885993875	consumed-notification	163013019793833	163012885999166
807	26.900000	163012886181833	163012921039458	consumed-notification	163013053113541	163012921046708
808	26.933333	163012921250166	163012956834500	consumed-notification	163013086451291	163012956840416
809	26.966667	163012956981500	163012992329916	consumed-notification	163013119784208	163012992335416
810	27.000000	163012992631750	163013027779875	consumed-notification	163013153102250	163013027786375
811	27.033333	163013028003041	163013064269375	consumed-notification	163013186439333	163013064274750
812	27.066667	163013064441750	163013101467916	consumed-notification	163013219771250	163013101472875
813	27.100000	163013101638083	163013120209625	consumed-notification	163013253115375	163013120214083
814	27.133333	163013120352166	163013157677666	consumed-notification	163013286451958	163013157683583
815	27.166667	163013157907708	163013194408416	consumed-notification	163013319782125	163013194414541
816	27.200000	163013194577708	163013231848458	consumed-notification	163013353113208	163013231855458
817	27.233333	163013232232291	163013268265958	consumed-notification	163013386456000	163013268272708
818	27.266667	163013268484458	163013287057166	consumed-notification	163013419773083	163013287064208
819	27.300000	163013287307708	163013324240041	consumed-notification	163013453108541	163013324246625
820	27.333333	163013324439875	163013359789166	consumed-notification	163013486440083	163013359795416
821	27.366667	163013359958958	163013395462958	consumed-notification	163013519796250	163013395470500
822	27.400000	163013396007333	163013429416916	consumed-notification	163013553102625	163013429423583
823	27.433333	163013429579000	163013465831666	consumed-notification	163013586438500	163013465835541
824	27.466667	163013465910333	163013484621250	consumed-notification	163013619775125	163013484626958
825	27.500000	163013484765166	163013521378041	consumed-notification	163013653106708	163013521384291
826	27.533333	163013521526041	163013558254583	consumed-notification	163013686439333	163013558260291
827	27.566667	163013558516166	163013594907791	consumed-notification	163013719797958	163013594913916
828	27.600000	163013595053333	163013629429250	consumed-notification	163013753114583	163013629436125
829	27.633333	163013629816291	163013666911041	consumed-notification	163013786436000	163013666917791
830	27.666667	163013667097916	163013685693958	consumed-notification	163013819778250	163013685700333
831	27.700000	163013685915416	163013723140083	consumed-notification	163013853097000	163013723146791
832	27.733333	163013723352708	163013758574708	consumed-notification	163013886444458	163013758581458
833	27.766667	163013758761416	163013794946458	consumed-notification	163013919784041	163013794953500
834	27.800000	163013795267666	163013831373500	consumed-notification	163013953106625	163013831380541
835	27.833333	163013831603500	163013850147000	consumed-notification	163013986440625	163013850153666
836	27.866667	163013850372500	163013885785750	consumed-notification	163014019774875	163013885792000
837	27.900000	163013885991291	163013923088875	consumed-notification	163014053122833	163013923094708
838	27.933333	163013923299791	163013959918875	consumed-notification	163014086439166	163013959924666
839	27.966667	163013960107333	163013996405375	consumed-notification	163014119777958	163013996411375
840	28.000000	163013996669833	163014032366333	consumed-notification	163014153108750	163014032373875
841	28.033333	163014032655708	163014051117125	consumed-notification	163014186431333	163014051123916
842	28.066667	163014051321541	163014087264458	consumed-notification	163014219774125	163014087271083
843	28.100000	163014087516875	163014123495791	consumed-notification	163014253116166	163014123501500
844	28.133333	163014123705291	163014158256625	consumed-notification	163014286437500	163014158262625
845	28.166667	163014158443291	163014193056000	consumed-notification	163014319766791	163014193061208
846	28.200000	163014193169500	163014228794083	consumed-notification	163014353100083	163014228799791
847	28.233333	163014228949041	163014265755250	consumed-notification	163014386425833	163014265762958
848	28.266667	163014265937000	163014284463625	consumed-notification	163014419765250	163014284469208
849	28.300000	163014284686041	163014321119875	consumed-notification	163014453093250	163014321125333
850	28.333333	163014321360583	163014358578875	consumed-notification	163014486432250	163014358582791
851	28.366667	163014358664666	163014395991500	consumed-notification	163014519770208	163014395995083
852	28.400000	163014396082125	163014433408416	consumed-notification	163014553097541	163014433411791
853	28.433333	163014433493041	163014452115375	consumed-notification	163014586430541	163014452118416
854	28.466667	163014452197000	163014489542125	consumed-notification	163014619764333	163014489546041
855	28.500000	163014489619291	163014526941708	consumed-notification	163014653102583	163014526945625
856	28.533333	163014527031333	163014564314000	consumed-notification	163014686424708	163014564317541
857	28.566667	163014564408583	163014583015583	consumed-notification	163014719756625	163014583018125
858	28.600000	163014583076958	163014620383375	consumed-notification	163014753116583	163014620385791
859	28.633333	163014620444500	163014657739916	consumed-notification	163014786437250	163014657741750
860	28.666667	163014657803541	163014695126458	consumed-notification	163014819771041	163014695128458
861	28.700000	163014695230916	163014732487250	consumed-notification	163014853120375	163014732489041
862	28.733333	163014732542250	163014751337083	consumed-notification	163014886452166	163014751342333
863	28.766667	163014751619375	163014788790041	consumed-notification	163014919777166	163014788796375
864	28.800000	163014789158625	163014824978041	consumed-notification	163014953109166	163014824983125
