frame_index	pts_seconds	enqueue_host_ns	proof_host_ns	proof_source	inferred_display_ns	ack2_host_ns
132	4.400000	162881770359541	162881807716500	consumed-notification	162881936850291	162881807720250
133	4.433333	162881807818291	162881826431708	consumed-notification	162881971046958	162881826435166
134	4.466667	162881826526666	162881863872500	consumed-notification	162882003535000	162881863875875
135	4.500000	162881864032416	162881899624375	consumed-notification	162882036838333	162881899628583
136	4.533333	162881899718750	162881937070333	consumed-notification	162882070194583	162881937073625
137	4.566667	162881937186541	162881974519041	consumed-notification	162882103506375	162881974522375
138	4.600000	162881974631250	162881993252041	consumed-notification	162882137197250	162881993255583
139	4.633333	162881993371750	162882030708583	consumed-notification	162882170213000	162882030711916
140	4.666667	162882030822250	162882068156125	consumed-notification	162882203513708	162882068160125
141	4.700000	162882068274625	162882105586375	consumed-notification	162882236863083	162882105590583
142	4.733333	162882105674000	162882143026875	consumed-notification	162882270181833	162882143031416
143	4.766667	162882143138375	162882161740875	consumed-notification	162882303508625	162882161745125
144	4.800000	162882161850500	162882199188375	consumed-notification	162882336843583	162882199191958
145	4.833333	162882199312916	162882236650041	consumed-notification	162882370174875	162882236652958
146	4.866667	162882236766750	162882274100041	consumed-notification	162882403529500	162882274104125
147	4.900000	162882274257458	162882292793791	consumed-notification	162882436847708	162882292797333
148	4.933333	162882292883666	162882328681625	consumed-notification	162882470177583	162882328685500
149	4.966667	162882328791125	162882366106833	consumed-notification	162882503514041	162882366111125
150	5.000000	162882366195916	162882403517875	consumed-notification	162882536853166	162882403522625
151	5.033333	162882403611041	162882440925333	consumed-notification	162882570171625	162882440928875
152	5.066667	162882441022666	162882459635583	consumed-notification	162882603508791	162882459639291
153	5.100000	162882459754875	162882497068083	consumed-notification	162882636843000	162882497071833
154	5.133333	162882497167458	162882534487083	consumed-notification	162882670172458	162882534490750
155	5.166667	162882534581000	162882571906166	consumed-notification	162882703511791	162882571910375
156	5.200000	162882571999291	162882609159833	consumed-notification	162882736853625	162882609163833
157	5.233333	162882609292083	162882627889166	consumed-notification	162882770177000	162882627891625
158	5.266667	162882628015041	162882665340250	consumed-notification	162882803510291	162882665343958
159	5.300000	162882665475625	162882702768958	consumed-notification	162882836852833	162882702772958
160	5.333333	162882702886916	162882740225000	consumed-notification	162882870171791	162882740228916
161	5.366667	162882740360000	162882758952583	consumed-notification	162882903506666	162882758956250
162	5.400000	162882759043541	162882796436250	consumed-notification	162882936846250	162882796441750
163	5.433333	162882796558166	162882833808250	consumed-notification	162882970170875	162882833812166
164	5.466667	162882833906791	162882869300458	consumed-notification	162883003503000	162882869304750
165	5.500000	162882869402583	162882905936708	consumed-notification	162883036840708	162882905940541
166	5.533333	162882906030750	162882924640791	consumed-notification	162883070173083	162882924644375
167	5.566667	162882924752875	162882962094625	consumed-notification	162883103506666	162882962098208
168	5.600000	162882962181833	162882999528875	consumed-notification	162883136845083	162882999532291
169	5.633333	162882999642750	162883036955791	consumed-notification	162883170169875	162883036958791
170	5.666667	162883037057291	162883074394625	consumed-notification	162883203514166	162883074397958
171	5.700000	162883074512916	162883092509458	consumed-notification	162883236841458	162883092513291
172	5.733333	162883092638291	162883129947666	consumed-notification	162883270176041	162883129951083
173	5.766667	162883130033375	162883167399416	consumed-notification	162883303502625	162883167404666
174	5.800000	162883167539208	162883204835250	consumed-notification	162883336837625	162883204839125
175	5.833333	162883204951125	162883242222541	consumed-notification	162883370177708	162883242225250
176	5.866667	162883242326416	162883260964583	consumed-notification	162883403509958	162883260968583
177	5.900000	162883261056791	162883298370666	consumed-notification	162883436846166	162883298373833
178	5.933333	162883298455625	162883335811583	consumed-notification	162883470175208	162883335815333
179	5.966667	162883335911166	162883373218750	consumed-notification	162883503695250	162883373221541
180	6.000000	162883373300916	162883391942625	consumed-notification	162883536838625	162883391945916
181	6.033333	162883392039833	162883429372041	consumed-notification	162883570172041	162883429375291
182	6.066667	162883429451791	162883465367708	consumed-notification	162883603547750	162883465370791
183	6.100000	162883465470500	162883502780208	consumed-notification	162883636847125	162883502782500
184	6.133333	162883502895166	162883540217458	consumed-notification	162883670181500	162883540219708
185	6.166667	162883540302958	162883558926000	consumed-notification	162883703510375	162883558928583
186	6.200000	162883559064541	162883596359583	consumed-notification	162883736835625	162883596361875
187	6.233333	162883596470583	162883633641750	consumed-notification	162883770173083	162883633647291
188	6.266667	162883633752625	162883671049625	consumed-notification	162883804182208	162883671053625
189	6.300000	162883671216833	162883708476333	consumed-notification	162883836838125	162883708481666
190	6.333333	162883708622708	162883725596708	consumed-notification	162883870168750	162883725599166
191	6.366667	162883725716166	162883763005541	consumed-notification	162883903506916	162883763007791
192	6.400000	162883763101291	162883800414458	consumed-notification	162883936848125	162883800417125
193	6.433333	162883800494750	162883837842916	consumed-notification	162883970173708	162883837846750
194	6.466667	162883838053875	162883875273458	consumed-notification	162884003514625	162883875276916
195	6.500000	162883875373958	162883894010916	consumed-notification	162884036847708	162883894014458
196	6.533333	162883894110166	162883931452875	consumed-notification	162884070176458	162883931457375
197	6.566667	162883931611041	162883968892541	consumed-notification	162884103510750	162883968896541
198	6.600000	162883968992500	162884006360625	consumed-notification	162884136843458	162884006364541
199	6.633333	162884006457041	162884025084541	consumed-notification	162884170186583	162884025088166
200	6.666667	162884025174416	162884060747000	consumed-notification	162884203503083	162884060751041
201	6.700000	162884060856958	162884098169750	consumed-notification	162884236830250	162884098173666
202	6.733333	162884098266416	162884135610875	consumed-notification	162884270185791	162884135614666
203	6.766667	162884135705708	162884173041625	consumed-notification	162884303507250	162884173045000
204	6.800000	162884173234125	162884191261500	consumed-notification	162884336837208	162884191264708
205	6.833333	162884191369708	162884227076583	consumed-notification	162884370159583	162884227080250
206	6.866667	162884227176583	162884264520291	consumed-notification	162884403502083	162884264524375
207	6.900000	162884264629333	162884300130083	consumed-notification	162884436852958	162884300133916
208	6.933333	162884300252666	162884337551541	consumed-notification	162884470170458	162884337555166
209	6.966667	162884337652208	162884374987541	consumed-notification	162884503516458	162884374990500
210	7.000000	162884375090500	162884392665000	consumed-notification	162884536844083	162884392668416
211	7.033333	162884392756375	162884430083458	consumed-notification	162884570174000	162884430087041
212	7.066667	162884430167541	162884467512958	consumed-notification	162884603514666	162884467516416
213	7.100000	162884467612333	162884504956958	consumed-notification	162884636842000	162884504961291
214	7.133333	162884505048166	162884542371791	consumed-notification	162884670166458	162884542375250
215	7.166667	162884542487833	162884561069208	consumed-notification	162884703496083	162884561071958
216	7.200000	162884561145458	162884598473083	consumed-notification	162884736830250	162884598476500
217	7.233333	162884598540083	162884635896791	consumed-notification	162884770164125	162884635900666
218	7.266667	162884636007958	162884673302833	consumed-notification	162884804439583	162884673305291
219	7.300000	162884673422125	162884692037458	consumed-notification	162884836834708	162884692041375
220	7.333333	162884692133625	162884729428625	consumed-notification	162884870166708	162884729431500
221	7.366667	162884729536958	162884766845166	consumed-notification	162884903505333	162884766848333
222	7.400000	162884766931208	162884804280958	consumed-notification	162884936833833	162884804284625
223	7.433333	162884804362541	162884841663166	consumed-notification	162884970180625	162884841666500
224	7.466667	162884841760208	162884860393791	consumed-notification	162885003501750	162884860397625
225	7.500000	162884860475041	162884897815250	consumed-notification	162885036846041	162884897818958
226	7.533333	162884897934958	162884935225625	consumed-notification	162885070164458	162884935229583
227	7.566667	162884935367125	162884972667625	consumed-notification	162885103504958	162884972671166
228	7.600000	162884972782458	162885007004458	consumed-notification	162885136837375	162885007008583
229	7.633333	162885007163916	162885025734416	consumed-notification	162885170171458	162885025738875
230	7.666667	162885025845958	162885063176708	consumed-notification	162885203495958	162885063180000
231	7.700000	162885063299000	162885100611791	consumed-notification	162885236843041	162885100616000
232	7.733333	162885100702416	162885138033666	consumed-notification	162885270166583	162885138037166
233	7.766667	162885138137083	162885175135666	consumed-notification	162885303513958	162885175139958
234	7.800000	162885175244041	162885192313083	consumed-notification	162885336843750	162885192317000
235	7.833333	162885192421875	162885229759916	consumed-notification	162885370180791	162885229763291
236	7.866667	162885229865625	162885267212625	consumed-notification	162885403499083	162885267216000
237	7.900000	162885267320333	162885304653583	consumed-notification	162885436835708	162885304657250
238	7.933333	162885304776583	162885342114458	consumed-notification	162885470184791	162885342118291
239	7.966667	162885342232500	162885360813375	consumed-notification	162885503495666	162885360816291
240	8.000000	162885360913250	162885398269333	consumed-notification	162885536831000	162885398273458
241	8.033333	162885398388958	162885435698916	consumed-notification	162885570185416	162885435703083
242	8.066667	162885435807166	162885473140708	consumed-notification	162885603493666	162885473144291
243	8.100000	162885473253958	162885491869833	consumed-notification	162885636833708	162885491873208
244	8.133333	162885491950125	162885529292208	consumed-notification	162885670163583	162885529295916
245	8.166667	162885529371916	162885566725083	consumed-notification	162885703494666	162885566729125
246	8.200000	162885566856750	162885604134166	consumed-notification	162885736837958	162885604137666
247	8.233333	162885604241750	162885641557208	consumed-notification	162885770164958	162885641560083
248	8.266667	162885641682416	162885658896833	consumed-notification	162885803505583	162885658900041
249	8.300000	162885659006166	162885696296125	consumed-notification	162885836838208	162885696298750
250	8.333333	162885696376666	162885733715083	consumed-notification	162885870164041	162885733718208
251	8.366667	162885733817833	162885770251958	consumed-notification	162885903494958	162885770255041
252	8.400000	162885770353000	162885807679875	consumed-notification	162885936834791	162885807683208
253	8.433333	162885807789458	162885826390625	consumed-notification	162885970167166	162885826393875
254	8.466667	162885826482666	162885863854458	consumed-notification	162886003501000	162885863858041
255	8.500000	162885863964125	162885901303791	consumed-notification	162886036834791	162885901307458
256	8.533333	162885901391000	162885938738333	consumed-notification	162886070169208	162885938741583
257	8.566667	162885938838250	162885957440750	consumed-notification	162886103504041	162885957444500
258	8.600000	162885957523500	162885994843000	consumed-notification	162886136829583	162885994845666
259	8.633333	162885994941916	162886032252291	consumed-notification	162886170173000	162886032254958
260	8.666667	162886032362625	162886069189166	consumed-notification	162886203494791	162886069192583
261	8.700000	162886069301750	162886106647750	consumed-notification	162886236841875	162886106651541
262	8.733333	162886106751750	162886125362291	consumed-notification	162886270182791	162886125366166
263	8.766667	162886125462625	162886162796166	consumed-notification	162886303496291	162886162800416
264	8.800000	162886162907375	162886200228250	consumed-notification	162886336830166	162886200233958
265	8.833333	162886200338125	162886237688166	consumed-notification	162886370172833	162886237691791
266	8.866667	162886237814791	162886275143875	consumed-notification	162886403502125	162886275147708
267	8.900000	162886275236916	162886293877916	consumed-notification	162886436854083	162886293882208
268	8.933333	162886293966125	162886331310083	consumed-notification	162886470167291	162886331313666
269	8.966667	162886331395166	162886368728791	consumed-notification	162886503491875	162886368732000
270	9.000000	162886368856500	162886406157458	consumed-notification	162886536832625	162886406160583
271	9.033333	162886406253625	162886424901375	consumed-notification	162886570162958	162886424905208
272	9.066667	162886425014083	162886462339333	consumed-notification	162886603507875	162886462343625
273	9.100000	162886462434208	162886499132125	consumed-notification	162886636840500	162886499136416
274	9.133333	162886499312791	162886536583666	consumed-notification	162886670161083	162886536587583
275	9.166667	162886536683583	162886574042083	consumed-notification	162886703487041	162886574046375
276	9.200000	162886574181791	162886592795041	consumed-notification	162886736835125	162886592799208
277	9.233333	162886592887916	162886629419791	consumed-notification	162886770167750	162886629423541
278	9.266667	162886629532958	162886666903333	consumed-notification	162886803508250	162886666908000
279	9.300000	162886667012500	162886704298000	consumed-notification	162886836844000	162886704301208
280	9.333333	162886704364541	162886741247541	consumed-notification	162886870158416	162886741251333
281	9.366667	162886741328125	162886759985000	consumed-notification	162886903491750	162886759989208
282	9.400000	162886760094875	162886797399666	consumed-notification	162886936828833	162886797403250
283	9.433333	162886797518208	162886834823500	consumed-notification	162886970161708	162886834827166
284	9.466667	162886834923291	162886872216833	consumed-notification	162887003492041	162886872219916
285	9.500000	162886872296833	162886890941666	consumed-notification	162887036832083	162886890945416
286	9.533333	162886891036875	162886928357916	consumed-notification	162887070170208	162886928360333
287	9.566667	162886928444500	162886965757791	consumed-notification	162887103501208	162886965760083
288	9.600000	162886965829208	162887003184125	consumed-notification	162887136833666	162887003186750
289	9.633333	162887003318625	162887040590916	consumed-notification	162887170167208	162887040594083
290	9.666667	162887040717333	162887059355541	consumed-notification	162887203503541	162887059359083
291	9.700000	162887059447208	162887096787625	consumed-notification	162887236830166	162887096791000
292	9.733333	162887096876916	162887134214208	consumed-notification	162887270180041	162887134217750
293	9.766667	162887134325041	162887171645375	consumed-notification	162887303490333	162887171648750
294	9.800000	162887171773166	162887209096000	consumed-notification	162887336831166	162887209099166
295	9.833333	162887209208375	162887226939333	consumed-notification	162887370159291	162887226943041
296	9.866667	162887227037416	162887264381291	consumed-notification	162887403498500	162887264384958
297	9.900000	162887264500291	162887301847500	consumed-notification	162887436822458	162887301851166
298	9.933333	162887301978875	162887339227791	consumed-notification	162887470160375	162887339230916
299	9.966667	162887339304000	162887357937458	consumed-notification	162887503489750	162887357940291
300	10.000000	162887358010625	162887395337333	consumed-notification	162887536829875	162887395340208
301	10.033333	162887395438208	162887432746500	consumed-notification	162887570161500	162887432750458
302	10.066667	162887432847958	162887470150916	consumed-notification	162887603499375	162887470154916
303	10.100000	162887470224083	162887507556583	consumed-notification	162887636827125	162887507560583
304	10.133333	162887507647625	162887526267125	consumed-notification	162887670155416	162887526270791
305	10.166667	162887526373791	162887563676875	consumed-notification	162887703490666	162887563679458
306	10.200000	162887563768250	162887601091166	consumed-notification	162887736825500	162887601094750
307	10.233333	162887601168208	162887638518208	consumed-notification	162887770166541	162887638521125
308	10.266667	162887638583250	162887675937916	consumed-notification	162887803503500	162887675941041
309	10.300000	162887676053000	162887694636250	consumed-notification	162887836829708	162887694638875
310	10.333333	162887694758583	162887732033750	consumed-notification	162887870185833	162887732036166
311	10.366667	162887732143416	162887769441583	consumed-notification	162887903488291	162887769443708
312	10.400000	162887769536041	162887805760041	consumed-notification	162887936819416	162887805762500
313	10.433333	162887805860833	162887843144875	consumed-notification	162887970159166	162887843147625
314	10.466667	162887843228541	162887861842625	consumed-notification	162888003490000	162887861844541
315	10.500000	162887861921541	162887899263875	consumed-notification	162888036825791	162887899266375
316	10.533333	162887899375416	162887936677791	consumed-notification	162888070157833	162887936680250
317	10.566667	162887936782458	162887973328666	consumed-notification	162888103509125	162887973332541
318	10.600000	162887973410416	162887992041416	consumed-notification	162888136838500	162887992044958
319	10.633333	162887992107250	162888029461916	consumed-notification	162888170157458	162888029465000
320	10.666667	162888029557083	162888066911333	consumed-notification	162888203499666	162888066915541
321	10.700000	162888067008666	162888104359125	consumed-notification	162888236831666	162888104363541
322	10.733333	162888104505666	162888140617666	consumed-notification	162888270155666	162888140621041
323	10.766667	162888140751916	162888159302166	consumed-notification	162888303483125	162888159304875
324	10.800000	162888159381208	162888196727541	consumed-notification	162888336830875	162888196730125
325	10.833333	162888196853791	162888234148250	consumed-notification	162888370164416	162888234150541
326	10.866667	162888234283041	162888271542291	consumed-notification	162888403501958	162888271545208
327	10.900000	162888271645500	162888308945166	consumed-notification	162888436821333	162888308947833
328	10.933333	162888309047625	162888327692500	consumed-notification	162888470169625	162888327696708
329	10.966667	162888327798833	162888365132250	consumed-notification	162888503485083	162888365136500
330	11.000000	162888365277666	162888400694083	consumed-notification	162888536834000	162888400697958
331	11.033333	162888400781791	162888438115208	consumed-notification	162888570156375	162888438117958
332	11.066667	162888438224208	162888475528166	consumed-notification	162888603500291	162888475531500
333	11.100000	162888475640958	162888494215333	consumed-notification	162888636823250	162888494217916
334	11.133333	162888494294291	162888531675500	consumed-notification	162888670169000	162888531680166
335	11.166667	162888531828083	162888568324333	consumed-notification	162888703497666	162888568327875
336	11.200000	162888568392333	162888605735458	consumed-notification	162888736836208	162888605737833
337	11.233333	162888605854875	162888641941000	consumed-notification	162888770153666	162888641944416
338	11.266667	162888642035875	162888660634125	consumed-notification	162888803493833	162888660636541
339	11.300000	162888660720125	162888698042791	consumed-notification	162888836828875	162888698045000
340	11.333333	162888698129666	162888735503333	consumed-notification	162888870160000	162888735507083
341	11.366667	162888735615375	162888772925625	consumed-notification	162888903486458	162888772928083
342	11.400000	162888773053708	162888791662791	consumed-notification	162888936833083	162888791667041
343	11.433333	162888791756541	162888829112625	consumed-notification	162888970154625	162888829117333
344	11.466667	162888829237416	162888865405041	consumed-notification	162889003510791	162888865408666
345	11.500000	162888865500250	162888902830791	consumed-notification	162889036832750	162888902834208
346	11.533333	162888902943041	162888939781083	consumed-notification	162889070157083	162888939784750
347	11.566667	162888939880791	162888958514833	consumed-notification	162889103495291	162888958518500
348	11.600000	162888958637500	162888995929791	consumed-notification	162889136826833	162888995933458
349	11.633333	162888996036708	162889033357666	consumed-notification	162889170156958	162889033360458
350	11.666667	162889033483375	162889070786166	consumed-notification	162889203500583	162889070790083
351	11.700000	162889070879083	162889108232708	consumed-notification	162889236831666	162889108236291
352	11.733333	162889108329250	162889125718666	consumed-notification	162889270158875	162889125722833
353	11.766667	162889125836916	162889163154625	consumed-notification	162889303491750	162889163157708
354	11.800000	162889163255375	162889200609166	consumed-notification	162889336822000	162889200613750
355	11.833333	162889200783791	162889238079500	consumed-notification	162889370165500	162889238083125
356	11.866667	162889238184125	162889275514625	consumed-notification	162889403494708	162889275518416
357	11.900000	162889275626083	162889294209833	consumed-notification	162889436838125	162889294212250
358	11.933333	162889294365625	162889331646041	consumed-notification	162889470167208	162889331650041
359	11.966667	162889331734708	162889369110583	consumed-notification	162889503498291	162889369114958
360	12.000000	162889369239166	162889406530208	consumed-notification	162889536825000	162889406534000
361	12.033333	162889406663625	162889425239416	consumed-notification	162889570154708	162889425243041
362	12.066667	162889425359791	162889462700708	consumed-notification	162889603494791	162889462704458
363	12.100000	162889462852041	162889500164625	consumed-notification	162889636826125	162889500168500
364	12.133333	162889500267500	162889537580500	consumed-notification	162889670149416	162889537584041
