/Users/wesleymaa/Downloads/angel-bamboo/shishi_video.mp4	NATIVE_OK	drawn=145
/Users/wesleymaa/Downloads/angel-bamboo/part1.mp4	NATIVE_OK	drawn=142
/Users/wesleymaa/Downloads/angel-bamboo/angel_bamboo_30s.mp4	NATIVE_OK	drawn=139
/Users/wesleymaa/Downloads/angel-bamboo/_part2_6x_8x.mp4	NATIVE_OK	drawn=137
/Users/wesleymaa/Downloads/angel-bamboo/part2.mp4	NATIVE_OK	drawn=136
/Users/wesleymaa/Downloads/angel-bamboo/_shishi2_3x_4x.mp4	NATIVE_OK	drawn=137
/Users/wesleymaa/Downloads/angel-bamboo/angel_bamboo_4x_5x.mp4	NATIVE_OK	drawn=161
/Users/wesleymaa/Downloads/angel-bamboo/_part1_3x_4x.mp4	NATIVE_OK	drawn=147
/Users/wesleymaa/Downloads/angel-bamboo/_shishi1_6x_8x.mp4	NATIVE_OK	drawn=143
/Users/wesleymaa/Downloads/angel-bamboo/shishi2_raw.mp4	NATIVE_OK	drawn=142
/Users/wesleymaa/Downloads/angel-bamboo/shishi2_v.mp4	NATIVE_OK	drawn=142
/Users/wesleymaa/Downloads/angel-bamboo/_shishi1_3x_4x.mp4	NATIVE_OK	drawn=136
/Users/wesleymaa/Downloads/angel-bamboo/angel_bamboo_5x_6x.mp4	NATIVE_OK	drawn=134
/Users/wesleymaa/Downloads/angel-bamboo/angel_bamboo_45s.mp4	NATIVE_OK	drawn=161
/Users/wesleymaa/Downloads/angel-bamboo/_part1_6x_8x.mp4	NATIVE_OK	drawn=160
/Users/wesleymaa/Downloads/angel-bamboo/angel2_prep.mp4	FALLBACK	"selected video color is outside the native v1 presentation contract; libavformat: LibavformatPresentationMetadataUnsupp
/Users/wesleymaa/Downloads/angel-bamboo/video_no_audio.mp4	NATIVE_OK	drawn=120
/Users/wesleymaa/Downloads/angel-bamboo/_shishi2_6x_8x.mp4	NATIVE_OK	drawn=137
/Users/wesleymaa/Downloads/angel-bamboo/_part2_3x_4x.mp4	NATIVE_OK	drawn=139
/Users/wesleymaa/Downloads/angel-bamboo/angel2_v.mp4	FALLBACK	"selected video color is outside the native v1 presentation contract; libavformat: LibavformatPresentationMetadataUnsupp
/Users/wesleymaa/Downloads/angel-bamboo/shishi1_v.mp4	NATIVE_OK	drawn=134
/Users/wesleymaa/Downloads/angel-bamboo/_part1_4x_5x.mp4	NATIVE_OK	drawn=160
/Users/wesleymaa/Downloads/angel-bamboo/_part2_5x_6x.mp4	NATIVE_OK	drawn=160
/Users/wesleymaa/Downloads/angel-bamboo/angel_bamboo_15s.mp4	NATIVE_OK	drawn=142
/Users/wesleymaa/Downloads/angel-bamboo/angel1_v.mp4	FALLBACK	"selected video color is outside the native v1 presentation contract; libavformat: LibavformatPresentationMetadataUnsupp
/Users/wesleymaa/Downloads/angel-bamboo/_shishi1_5x_6x.mp4	NATIVE_OK	drawn=139
/Users/wesleymaa/Downloads/angel-bamboo/_shishi2_4x_5x.mp4	NATIVE_OK	drawn=135
/Users/wesleymaa/Downloads/angel-bamboo/angel_combined.mp4	FALLBACK	"selected video color is outside the native v1 presentation contract; libavformat: LibavformatPresentationMetadataUnsupp
/Users/wesleymaa/Downloads/angel-bamboo/angel_bamboo_3x_4x.mp4	NATIVE_OK	drawn=161
/Users/wesleymaa/Downloads/angel-bamboo/angel_bamboo_final.mp4	NATIVE_OK	drawn=160
/Users/wesleymaa/Desktop/Audio Files/POW #4 Oral Presentation.mp4	NATIVE_OK	drawn=288
/Users/wesleymaa/Desktop/Audio Files/萝卜糕.mp4	NATIVE_OK	drawn=144
/Users/wesleymaa/Downloads/Weekly Updates/2025-08-01/zbot33.mp4	FALLBACK	"selected video sample format is outside native v1; libavformat: LibavformatVideoConfigurationNotAdmitted"
/Users/wesleymaa/Downloads/Weekly Updates/2025-08-01/495_2.mp4	FALLBACK	"selected video sample format is outside native v1; libavformat: LibavformatVideoConfigurationNotAdmitted"
/Users/wesleymaa/Downloads/Weekly Updates/2025-07-11/amp6.mp4	FALLBACK	"selected video sample format is outside native v1; libavformat: LibavformatVideoConfigurationNotAdmitted"
/Users/wesleymaa/Movies/RustDesk/old/outgoing_175981962_20260208203414622_display0_h265.mp4	NATIVE_OK	drawn=118
/Users/wesleymaa/Movies/RustDesk/old/outgoing_175981962_20260208220322285_display0_h265.mp4	NATIVE_OK	drawn=117
/Users/wesleymaa/Movies/RustDesk/old/outgoing_175981962_20260208215604603_display0_h265.mp4	NATIVE_OK	drawn=151
/Users/wesleymaa/Movies/RustDesk/old/outgoing_175981962_20260208205646393_display0_h265.mp4	NATIVE_OK	drawn=153
/Users/wesleymaa/Movies/RustDesk/old/outgoing_175981962_20260208210701843_display0_h265.mp4	NATIVE_OK	drawn=154
/Users/wesleymaa/Movies/RustDesk/old/outgoing_175981962_20260127121923093_display0_h265.mp4	NATIVE_OK	drawn=15
